Date,Rank,Alpha,ISIN,Instrument,Primary,ICB Sub-Sector,Status,Free Float Pass,Liquidity Pass,Gross Market Capitalisation,ALSI Universe,Cumulative Market Capitalisation,ALSI Current,ALSI Change,ALSI New,Index Current,Index Change,Index New,TOPI Current,TOPI Change,TOPI New,DTOP Current,DTOP Change,DTOP New,RESI Current,RESI Change,RESI New,FINI Current,FINI Change,FINI New,INDI Current,INDI Change,INDI New,PCAP Current,PCAP Change,PCAP New,SAPY Current,SAPY Change,SAPY New,ALTI Universe,ALTI Current,ALTI Change,ALTI New,Board,Notes
2017-09-18 00:00:00.000,156,MRF,ZAE000060000,Merafe Resources Ltd,NULL,1775,,TRUE,TRUE,3339236649.84,TRUE,0.9904412519168908,FLED,NULL,FLED,"    ",NULL,"    ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2017-09-18 00:00:00.000,NULL,MRI,ZAE000164562,Mine Restoration Inv Ltd,NULL,2757,,TRUE,FALSE,25885698,FALSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,"    ",NULL,"    ",ALTI,Suspended
2017-09-18 00:00:00.000,46,MRP,ZAE000200457,Mr Price Group Ltd,NULL,5371,,TRUE,TRUE,45472748640,TRUE,0.8510387128385912,ALSI,NULL,ALSI,LRGC,NULL,LRGC,TOPI,,TOPI,DTOP,,DTOP,NULL,NULL,NULL,NULL,NULL,NULL,INDI,,INDI,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2017-09-18 00:00:00.000,69,MSM,ZAE000152617,Massmart Holdings Ltd,NULL,5373,,TRUE,TRUE,26202946157.63,TRUE,0.9178423554941578,ALSI,NULL,ALSI,MIDC,NULL,MIDC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"    ",,"    ",NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2017-09-18 00:00:00.000,95,MSP,VGG5884M1041,MAS Real Estate Inc.,NULL,8633,Foreign,TRUE,TRUE,11957385845.1,TRUE,0.9545576049879829,ALSI,NULL,ALSI,SMLC,NULL,SMLC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"    ",,"    ",NULL,NULL,NULL,PCAP,,PCAP,SAPY,,SAPY,FALSE,NULL,NULL,NULL,ALSI,NULL
2017-09-18 00:00:00.000,220,MST,ZAE000012373,Mustek Ltd,NULL,9572,,TRUE,TRUE,372777000,TRUE,0.9998397752623085,FLED,NULL,FLED,"    ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2017-09-18 00:00:00.000,150,MTA,ZAE000090692,Metair Investments Ltd,NULL,3355,,TRUE,TRUE,3959819131.4,TRUE,0.9885563803353631,ALSI,NULL,ALSI,SMLC,NULL,SMLC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"    ",,"    ",NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2017-09-18 00:00:00.000,12,MTN,ZAE000042164,MTN Group Ltd,NULL,6575,,TRUE,TRUE,235533719750,TRUE,0.5871034792627479,ALSI,NULL,ALSI,LRGC,NULL,LRGC,TOPI,,TOPI,DTOP,,DTOP,NULL,NULL,NULL,NULL,NULL,NULL,INDI,,INDI,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2017-09-18 00:00:00.000,125,MUR,ZAE000073441,Murray & Roberts Hldgs,NULL,2727,,TRUE,TRUE,6435331627.46,TRUE,0.9776255218627131,ALSI,NULL,ALSI,SMLC,NULL,SMLC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"    ",,"    ",NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2017-09-18 00:00:00.000,NULL,MZR,ZAE000109823,Mazor Group Ltd,NULL,2353,,TRUE,FALSE,207767739.8,FALSE,0,FLED,NULL,FLED,"    ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2017-09-18 00:00:00.000,NULL,NCS,NA0009123481,Nictus Ltd,NULL,5373,,TRUE,FALSE,33134970,FALSE,0,FLED,NULL,FLED,"    ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2017-09-18 00:00:00.000,21,NED,ZAE000004875,Nedbank Group Ltd,NULL,8355,,TRUE,TRUE,111490662152.8,TRUE,0.6961312263499416,ALSI,NULL,ALSI,LRGC,NULL,LRGC,TOPI,,TOPI,DTOP,,DTOP,NULL,NULL,NULL,FINI,,FINI,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2017-09-18 00:00:00.000,1,NFP,MU0453N00004,New Frontier Prop Ltd,NULL,8633,Foreign,TRUE,FALSE,2902720250,FALSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TRUE,ALTI,NULL,ALTI,ALTI,NULL
2017-09-18 00:00:00.000,74,NHM,ZAE000030912,Northam Platinum Ltd,NULL,1779,,TRUE,TRUE,22374297394.68,TRUE,0.9283151422978625,ALSI,NULL,ALSI,MIDC,NULL,MIDC,NULL,NULL,NULL,NULL,NULL,NULL,"    ",RES,"    ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2017-09-18 00:00:00.000,145,NIV,ZAE000169553,Niveus Investments Ltd,NULL,8985,,TRUE,TRUE,4289858424,TRUE,0.9867823038308704,ALSI,NULL,ALSI,SMLC,NULL,SMLC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"    ",,"    ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2017-09-18 00:00:00.000,87,NPK,ZAE000071676,Nampak Ltd,NULL,2723,,TRUE,TRUE,13167625071.4,TRUE,0.9459166118126918,ALSI,NULL,ALSI,MIDC,NULL,MIDC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"    ",,"    ",NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2017-09-18 00:00:00.000,2,NPN,ZAE000015889,Naspers Ltd -N-,NULL,5553,,TRUE,TRUE,1270438932743.87,TRUE,0.2530126420576447,ALSI,NULL,ALSI,LRGC,NULL,LRGC,TOPI,,TOPI,DTOP,,DTOP,NULL,NULL,NULL,NULL,NULL,NULL,INDI,,INDI,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2017-09-18 00:00:00.000,NULL,NRL,ZAE000212783,Newpark REIT Ltd,NULL,8674,,FALSE,FALSE,655000006.55,FALSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,"    ",NULL,"    ",ALTI,Free Float < 5%
2017-09-18 00:00:00.000,23,NRP,IM00BDD7WV31,NEPI Rockcastle Plc,,8633,Foreign,TRUE,TRUE,100514894330.5,TRUE,0.7138383460855935,ALSI,NULL,ALSI,LRGC,NULL,LRGC,"    ",TOPI ADD,TOPI,DTOP,,DTOP,NULL,NULL,NULL,"    ",FINI ADD,FINI,NULL,NULL,NULL,PCAP,,PCAP,SAPY,,SAPY,FALSE,NULL,NULL,NULL,ALSI,NULL
2017-09-18 00:00:00.000,117,NT1,US64107N2062,Net 1 UEPS Tech Inc,NULL,2795,Foreign,TRUE,TRUE,7486711050,TRUE,0.9729439767893612,ALSI,NULL,ALSI,SMLC,NULL,SMLC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"    ",,"    ",NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2017-09-18 00:00:00.000,52,NTC,ZAE000011953,Netcare Limited,NULL,4533,,TRUE,TRUE,36336194910.36,TRUE,0.8707914531372866,ALSI,NULL,ALSI,LRGC,LRGC DEL; MIDC ADD,MIDC,TOPI,,TOPI,DTOP,,DTOP,NULL,NULL,NULL,NULL,NULL,NULL,INDI,,INDI,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2017-09-18 00:00:00.000,25,NUT,ZAE000156485,Nutritional Holdings Ltd,NULL,4577,,TRUE,FALSE,37433681.79,FALSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TRUE,ALTI,NULL,ALTI,ALTI,NULL
2017-09-18 00:00:00.000,NULL,NVE,ZAE000199865,NVest Financial Hldgs Ltd,NULL,8771,,FALSE,FALSE,605483444,FALSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,"    ",NULL,"    ",ALTI,Net MCAP < Index Median
2017-09-18 00:00:00.000,170,NVS,ZAE000202149,Novus Holdings Limited,NULL,2791,,TRUE,TRUE,2570260159.6,TRUE,0.9940590190773262,ALSI,NULL,ALSI,SMLC,NULL,SMLC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"    ",,"    ",NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2017-09-18 00:00:00.000,203,NWL,ZAE000005070,Nu-World Hldgs Ltd,NULL,3743,,TRUE,TRUE,837919205,TRUE,0.9989462657679747,FLED,NULL,FLED,"    ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2017-09-18 00:00:00.000,NULL,OAO,NGOANDO00002,Oando plc,NULL,0537,Foreign,FALSE,FALSE,3729423744.3,FALSE,0,"    ",NULL,"    ","    ",NULL,"    ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,Fails 1% + 1 share
2017-09-18 00:00:00.000,3,OAS,ZAE000074332,Oasis Crescent Prop Fund,NULL,8672,,TRUE,FALSE,1066331302.41,FALSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TRUE,ALTI,NULL,ALTI,ALTI,NULL
2017-09-18 00:00:00.000,91,OCE,ZAE000025284,Oceana Group Ltd,NULL,3573,,TRUE,TRUE,12575471829.66,TRUE,0.950370677453418,ALSI,NULL,ALSI,MIDC,NULL,MIDC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"    ",,"    ",NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2017-09-18 00:00:00.000,129,OCT,ZAE000192258,Octodec Invest Ltd,NULL,8672,,TRUE,TRUE,6156638935.48,TRUE,0.97982126855535,ALSI,NULL,ALSI,SMLC,NULL,SMLC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"    ",,"    ",NULL,NULL,NULL,"    ",,"    ",SAPY,,SAPY,FALSE,NULL,NULL,NULL,ALSI,NULL
2017-09-18 00:00:00.000,205,OLG,ZAE000026399,Onelogix Group Ltd,NULL,2777,,TRUE,TRUE,748001806.98,TRUE,0.9990775600266885,FLED,NULL,FLED,"    ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2017-09-18 00:00:00.000,14,OML,GB00B77J0862,Old Mutual plc,NULL,8575,,TRUE,TRUE,170327863647.05,TRUE,0.6168127903557127,ALSI,NULL,ALSI,LRGC,NULL,LRGC,TOPI,,TOPI,DTOP,,DTOP,NULL,NULL,NULL,FINI,,FINI,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2017-09-18 00:00:00.000,105,OMN,ZAE000005153,Omnia Holdings Ltd,NULL,1357,,TRUE,TRUE,9376677229.6,TRUE,0.9640729084730136,ALSI,NULL,ALSI,MIDC,NULL,MIDC,NULL,NULL,NULL,NULL,NULL,NULL,"    ",,"    ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2017-09-18 00:00:00.000,NULL,ORE,ZAE000201695,Orion Real Estate Ltd,NULL,8674,,FALSE,FALSE,435182094.72,FALSE,0,"    ",NULL,NULL,"    ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,Net MCAP < Index Median
2017-09-18 00:00:00.000,138,PAN,GB0004300496,Pan African Resource plc,NULL,1777,Foreign,TRUE,TRUE,5251515711.95,TRUE,0.984155877362944,ALSI,NULL,ALSI,SMLC,NULL,SMLC,NULL,NULL,NULL,NULL,NULL,NULL,"    ",,"    ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2017-09-18 00:00:00.000,221,PBG,ZAE000227781,PBT Group Limited,NULL,9533,,TRUE,TRUE,367235209,TRUE,0.999871679379797,FLED,NULL,FLED,"    ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2017-09-18 00:00:00.000,18,PEM,ZAE000222949,Pembury Lifestyle Grp Lt,NULL,5377,,TRUE,TRUE,188650000,FALSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TRUE,ALTI,NULL,ALTI,ALTI,NULL
2017-09-18 00:00:00.000,NULL,PFF,ZAE000238309,Premier Food Fishing Ltd,NULL,3573,,TRUE,FALSE,1001000000,FALSE,0,FLED,NULL,FLED,"    ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2017-09-18 00:00:00.000,65,PFG,ZAE000118279,Pioneer Foods Group Ltd,NULL,3577,,TRUE,TRUE,29719961473.1,TRUE,0.9079969136527628,ALSI,NULL,ALSI,MIDC,NULL,MIDC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,INDI,,INDI,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2017-09-18 00:00:00.000,177,PGL,GG00B27Y8Z93,Pallinghurst Res Ltd,NULL,8985,Foreign,TRUE,TRUE,2296566945.62,TRUE,0.9955432242583405,ALSI,ALSI DEL; FLED ADD,FLED,SMLC,SMLC DEL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2017-09-18 00:00:00.000,127,PGR,ZAE000078127,Peregrine Holdings Limited,NULL,8771,,TRUE,TRUE,6375052627.2,TRUE,0.9787367294945347,ALSI,NULL,ALSI,SMLC,NULL,SMLC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"    ",,"    ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2017-09-18 00:00:00.000,182,PHM,ZAE000039269,Phumelela Game Leisure,NULL,5752,,TRUE,TRUE,1968010713.6,TRUE,0.9964646213635565,FLED,NULL,FLED,"    ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2017-09-18 00:00:00.000,62,PIK,ZAE000005443,Pick n Pay Stores Ltd,NULL,5337,,TRUE,TRUE,30664911152.38,TRUE,0.9001496021608422,ALSI,NULL,ALSI,MIDC,NULL,MIDC,"    ",,"    ","    ",,"    ",NULL,NULL,NULL,NULL,NULL,NULL,INDI,,INDI,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2017-09-18 00:00:00.000,NULL,PMV,ZAE000039277,Primeserv Group Ltd,NULL,2793,,TRUE,FALSE,92443920.1,FALSE,0,FLED,NULL,FLED,"    ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2017-09-18 00:00:00.000,119,PPC,ZAE000170049,PPC Limited,NULL,2353,,TRUE,TRUE,6971908598.52,TRUE,0.9741748773286744,ALSI,NULL,ALSI,SMLC,NULL,SMLC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"    ",,"    ",NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2017-09-18 00:00:00.000,NULL,PPE,ZAE000185526,Purple Group Ltd,NULL,8777,,TRUE,FALSE,386720089.14,FALSE,0,FLED,NULL,FLED,"    ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2017-09-18 00:00:00.000,NULL,PPR,ZAE000072310,Putprop Ltd,NULL,8633,,TRUE,FALSE,256865604.25,FALSE,0,FLED,NULL,FLED,"    ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2017-09-18 00:00:00.000,37,PSG,ZAE000013017,PSG Group Ltd,NULL,8777,,TRUE,TRUE,59598221530,TRUE,0.8096692240756399,ALSI,NULL,ALSI,LRGC,NULL,LRGC,"    ",,"    ","    ",,"    ",NULL,NULL,NULL,"    ",,"    ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2017-09-18 00:00:00.000,21,PSV,ZAE000078705,PSV Holdings Ltd,NULL,2757,,TRUE,TRUE,111669533.64,FALSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TRUE,ALTI,NULL,ALTI,ALTI,NULL
2017-09-18 00:00:00.000,207,QFH,ZAE000193686,Quantum Foods Hldgs Ltd,NULL,3573,,TRUE,TRUE,721412153.08,TRUE,0.9992035369832848,FLED,NULL,FLED,"    ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2017-09-18 00:00:00.000,NULL,RBA,ZAE000199642,RBA Holdings Ltd,NULL,3728,,TRUE,FALSE,111346820.98,FALSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,"    ",NULL,"    ",ALTI,Suspended
2017-09-18 00:00:00.000,126,RBP,ZAE000149936,Royal Bafokeng Platinum Ltd,NULL,1779,,TRUE,TRUE,6415602593.4,TRUE,0.9781828870986269,ALSI,NULL,ALSI,SMLC,NULL,SMLC,NULL,NULL,NULL,NULL,NULL,NULL,"    ",,"    ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2017-09-18 00:00:00.000,147,RBX,ZAE000093183,Raubex Group Ltd,NULL,2357,,TRUE,TRUE,4180250828,TRUE,0.9875142652204194,ALSI,NULL,ALSI,SMLC,NULL,SMLC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"    ",,"    ",NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2017-09-18 00:00:00.000,81,RCL,ZAE000179438,RCL Foods Limited,NULL,3573,,TRUE,TRUE,14258027089.68,TRUE,0.9388539066211811,ALSI,NULL,ALSI,MIDC,NULL,MIDC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"    ",,"    ",NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2017-09-18 00:00:00.000,38,RDF,ZAE000190252,Redefine Properties Ltd,NULL,8674,,TRUE,TRUE,59290106282.4,TRUE,0.8148201422620991,ALSI,NULL,ALSI,LRGC,NULL,LRGC,TOPI,,TOPI,DTOP,,DTOP,NULL,NULL,NULL,FINI,,FINI,NULL,NULL,NULL,PCAP,,PCAP,SAPY,,SAPY,FALSE,NULL,NULL,NULL,ALSI,NULL
2017-09-18 00:00:00.000,NULL,RDI,CA77434W2022,Rockwell Diamonds Inc,NULL,1773,Foreign,FALSE,FALSE,21993297.6,FALSE,0,"    ",NULL,NULL,"    ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,Suspended; Net MCAP < Index Median
2017-09-18 00:00:00.000,NULL,REA,ZAE000240552,Rebosis Property Fund Ltd A,REB,8674,,TRUE,FALSE,1635426410.2,FALSE,0,"    ",NULL,NULL,"    ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"    ",,"    ",NULL,NULL,NULL,"    ",,"    ","    ",,"    ",FALSE,NULL,NULL,NULL,ALSI,Fails Secondary Line Rule
2017-09-18 00:00:00.000,112,REB,ZAE000201687,Rebosis Property Fund Ltd,NULL,8674,,TRUE,TRUE,7067789608,TRUE,0.969411604088404,ALSI,NULL,ALSI,SMLC,NULL,SMLC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"    ",,"    ",NULL,NULL,NULL,PCAP,,PCAP,SAPY,,SAPY,FALSE,NULL,NULL,NULL,ALSI,NULL
2017-09-18 00:00:00.000,41,REI,CH0045793657,Reinet Investments S.C.A,NULL,8985,,TRUE,TRUE,54373706865,TRUE,0.8295041750718082,ALSI,NULL,ALSI,LRGC,NULL,LRGC,TOPI,,TOPI,DTOP,,DTOP,NULL,NULL,NULL,FINI,,FINI,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2017-09-18 00:00:00.000,20,REM,ZAE000026480,Remgro Ltd,NULL,2727,,TRUE,TRUE,115898524533,TRUE,0.6864453054550131,ALSI,NULL,ALSI,LRGC,NULL,LRGC,TOPI,,TOPI,DTOP,,DTOP,NULL,NULL,NULL,NULL,NULL,NULL,INDI,,INDI,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2017-09-18 00:00:00.000,7,REN,ZAE000202610,Renergen Limited,NULL,8637,,TRUE,FALSE,794126050,FALSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TRUE,ALTI,NULL,ALTI,ALTI,NULL
2017-09-18 00:00:00.000,43,RES,ZAE000209557,Resilient REIT Limited,NULL,8672,,TRUE,TRUE,53046599629.8,TRUE,0.8387744368383816,ALSI,NULL,ALSI,LRGC,NULL,LRGC,"    ",RES,"    ","    ",RES,"    ",NULL,NULL,NULL,"    ",RES,"    ",NULL,NULL,NULL,PCAP,,PCAP,SAPY,,SAPY,FALSE,NULL,NULL,NULL,ALSI,NULL
2017-09-18 00:00:00.000,131,RFG,ZAE000191979,Rhodes Food Grp Hldg Ltd,NULL,3577,,TRUE,TRUE,5765473048.96,TRUE,0.9808330838846534,ALSI,NULL,ALSI,SMLC,NULL,SMLC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"    ",,"    ",NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2017-09-18 00:00:00.000,NULL,RHB,ZAE000244737,RH Bophelo Limited,,8995,SPAC,TRUE,FALSE,490000000,FALSE,0,"    ",NULL,NULL,"    ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,SPAC; ICB Sector 8990
2017-09-18 00:00:00.000,208,RLF,ZAE000159836,Rolfes Technology Hldgs,NULL,1357,,TRUE,TRUE,712548320,TRUE,0.9992654407026462,FLED,NULL,FLED,"    ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
